train_number,station_code,third_ac,zone,chair_car,first_class,sleeper,second_ac,type,first_ac,distance,duration,month,month_3,month_6,year,week,train_delay_level,station_delay_level
12432,UD,1,NR,0,0,0,1,Raj,1,3149.0,42.08333333581686,91,54,48,42,11,12,3
12977,UD,1,NWR,0,0,1,1,SF,1,2859.0,44.41666665673256,11,15,16,15,30,0,3
12978,UD,1,NWR,0,0,1,1,SF,1,2859.0,44.66666668653488,64,50,54,52,13,0,3
10215,MAJN,1,KR,0,0,1,1,Exp,1,850.0,13.41666665673256,3,28,24,28,3,16,5
10216,MAJN,1,KR,0,0,1,1,Exp,1,850.0,13.41666665673256,2,16,16,24,0,4,5
11097,MAJN,1,CR,0,0,1,1,Exp,0,1435.0,29.16666667163372,38,26,21,21,119,0,5
11098,MAJN,1,CR,0,0,1,1,Exp,0,1435.0,29.58333331346512,12,28,19,23,0,16,5
12218,MAJN,1,NR,0,0,1,1,SKr,1,3415.0,53.83333331346512,23,18,23,36,2,16,5
12223,MAJN,1,CR,0,0,0,1,Drnt,1,1599.0,20.91666668653488,44,55,52,40,7,0,5
12224,MAJN,1,SR,0,0,0,1,Drnt,1,1598.0,20.75,14,19,21,25,2,0,5
12283,MAJN,1,NR,0,0,1,1,Drnt,1,2943.0,44.0,8,9,10,17,1,4,5
12284,MAJN,1,NR,0,0,1,1,Drnt,1,2943.0,41.91666668653488,7,125,71,56,8,0,5
12431,MAJN,1,NR,0,0,0,1,Raj,1,3149.0,41.41666665673256,31,21,15,13,2,16,5
12432,MAJN,1,NR,0,0,0,1,Raj,1,3149.0,42.08333333581686,81,52,41,31,3,12,5
12977,MAJN,1,NWR,0,0,1,1,SF,1,2859.0,44.41666665673256,10,6,11,14,0,0,5
12978,MAJN,1,NWR,0,0,1,1,SF,1,2859.0,44.66666668653488,61,44,54,49,3,0,5
10215,KGQ,1,KR,0,0,1,1,Exp,1,850.0,13.41666665673256,14,33,28,30,24,16,5
10216,KGQ,1,KR,0,0,1,1,Exp,1,850.0,13.41666665673256,17,27,23,22,11,4,5
11097,KGQ,1,CR,0,0,1,1,Exp,0,1435.0,29.16666667163372,49,31,25,24,119,0,5
11098,KGQ,1,CR,0,0,1,1,Exp,0,1435.0,29.58333331346512,20,26,23,29,0,16,5
12218,KGQ,1,NR,0,0,1,1,SKr,1,3415.0,53.83333331346512,34,25,29,39,13,16,5
12431,KGQ,1,NR,0,0,0,1,Raj,1,3149.0,41.41666665673256,48,37,28,24,10,16,5
12432,KGQ,1,NR,0,0,0,1,Raj,1,3149.0,42.08333333581686,94,56,44,35,11,12,5
12685,KGQ,1,SR,0,0,1,1,SF,1,889.0,16.08333333581686,22,27,26,22,12,16,5
12686,KGQ,1,SR,0,0,1,1,SF,1,889.0,15.833333313465118,11,7,6,7,10,4,5
12977,KGQ,1,NWR,0,0,1,1,SF,1,2859.0,44.41666665673256,13,10,15,16,0,0,5
12978,KGQ,1,NWR,0,0,1,1,SF,1,2859.0,44.66666668653488,70,51,58,50,5,0,5
10215,CAN,1,KR,0,0,1,1,Exp,1,850.0,13.41666665673256,12,28,25,27,38,16,5
10216,CAN,1,KR,0,0,1,1,Exp,1,850.0,13.41666665673256,15,23,18,16,6,4,5
11097,CAN,1,CR,0,0,1,1,Exp,0,1435.0,29.16666667163372,62,41,38,36,119,0,5
11098,CAN,1,CR,0,0,1,1,Exp,0,1435.0,29.58333331346512,19,27,22,27,6,16,5
12081,CAN,0,SR,1,0,0,0,JShtb,0,413.0,7.5,1,1,1,2,1,4,5
12082,CAN,0,SR,1,0,0,0,JShtb,0,413.0,7.75,34,5,2,4,25,4,5
12218,CAN,1,NR,0,0,1,1,SKr,1,3415.0,53.83333331346512,29,22,31,40,10,16,5
12431,CAN,1,NR,0,0,0,1,Raj,1,3149.0,41.41666665673256,42,31,23,18,8,16,5
12432,CAN,1,NR,0,0,0,1,Raj,1,3149.0,42.08333333581686,87,52,42,33,8,12,5
12685,CAN,1,SR,0,0,1,1,SF,1,889.0,16.08333333581686,24,28,26,21,16,16,5
12686,CAN,1,SR,0,0,1,1,SF,1,889.0,15.833333313465118,9,7,8,10,8,4,5
12977,CAN,1,NWR,0,0,1,1,SF,1,2859.0,44.41666665673256,15,8,10,12,1,0,5
12978,CAN,1,NWR,0,0,1,1,SF,1,2859.0,44.66666668653488,62,42,54,49,2,0,5
10215,CLT,1,KR,0,0,1,1,Exp,1,850.0,13.41666665673256,15,39,35,34,40,16,5
10216,CLT,1,KR,0,0,1,1,Exp,1,850.0,13.41666665673256,8,17,15,15,4,4,5
11097,CLT,1,CR,0,0,1,1,Exp,0,1435.0,29.16666667163372,70,54,49,46,125,0,5
11098,CLT,1,CR,0,0,1,1,Exp,0,1435.0,29.58333331346512,17,23,18,23,10,16,5
12075,CLT,0,SR,1,0,0,0,JShtb,0,399.0,7.25,1,2,4,4,2,4,5
12076,CLT,0,SR,1,0,0,0,JShtb,0,399.0,7.0,2,0,1,2,1,4,5
12081,CLT,0,SR,1,0,0,0,JShtb,0,413.0,7.5,3,4,6,6,3,4,5
12082,CLT,0,SR,1,0,0,0,JShtb,0,413.0,7.75,52,25,20,19,53,4,5
12218,CLT,1,NR,0,0,1,1,SKr,1,3415.0,53.83333331346512,35,33,41,43,19,16,5
12223,CLT,1,CR,0,0,0,1,Drnt,1,1599.0,20.91666668653488,61,66,64,50,35,0,5
12224,CLT,1,SR,0,0,0,1,Drnt,1,1598.0,20.75,31,24,25,29,17,0,5
12283,CLT,1,NR,0,0,1,1,Drnt,1,2943.0,44.0,21,17,15,15,11,4,5
12284,CLT,1,NR,0,0,1,1,Drnt,1,2943.0,41.91666668653488,19,135,86,60,24,0,5
12431,CLT,1,NR,0,0,0,1,Raj,1,3149.0,41.41666665673256,46,32,23,19,13,16,5
12432,CLT,1,NR,0,0,0,1,Raj,1,3149.0,42.08333333581686,84,50,43,33,13,12,5
12685,CLT,1,SR,0,0,1,1,SF,1,889.0,16.08333333581686,28,30,28,23,22,16,5
12686,CLT,1,SR,0,0,1,1,SF,1,889.0,15.833333313465118,5,4,8,8,4,4,5
12977,CLT,1,NWR,0,0,1,1,SF,1,2859.0,44.41666665673256,15,9,12,16,4,0,5
12978,CLT,1,NWR,0,0,1,1,SF,1,2859.0,44.66666668653488,63,45,58,51,9,0,5
10215,TIR,1,KR,0,0,1,1,Exp,1,850.0,13.41666665673256,20,50,43,40,44,16,5
10216,TIR,1,KR,0,0,1,1,Exp,1,850.0,13.41666665673256,5,16,14,15,6,4,5
11097,TIR,1,CR,0,0,1,1,Exp,0,1435.0,29.16666667163372,82,63,57,52,135,0,5
11098,TIR,1,CR,0,0,1,1,Exp,0,1435.0,29.58333331346512,10,18,15,20,7,16,5
12075,TIR,0,SR,1,0,0,0,JShtb,0,399.0,7.25,6,7,8,6,3,4,5
12076,TIR,0,SR,1,0,0,0,JShtb,0,399.0,7.0,8,9,11,12,7,4,5
12081,TIR,0,SR,1,0,0,0,JShtb,0,413.0,7.5,6,9,9,8,4,4,5
12082,TIR,0,SR,1,0,0,0,JShtb,0,413.0,7.75,18,14,15,17,16,4,5
12685,TIR,1,SR,0,0,1,1,SF,1,889.0,16.08333333581686,23,28,28,23,21,16,5
12686,TIR,1,SR,0,0,1,1,SF,1,889.0,15.833333313465118,7,7,9,8,5,4,5
12977,TIR,1,NWR,0,0,1,1,SF,1,2859.0,44.41666665673256,14,12,14,17,0,0,5
12978,TIR,1,NWR,0,0,1,1,SF,1,2859.0,44.66666668653488,69,51,63,53,12,0,5
10215,SRR,1,KR,0,0,1,1,Exp,1,850.0,13.41666665673256,3,29,25,21,14,16,5
10216,SRR,1,KR,0,0,1,1,Exp,1,850.0,13.41666665673256,5,14,13,13,5,4,5
11097,SRR,1,CR,0,0,1,1,Exp,0,1435.0,29.16666667163372,59,45,42,41,125,0,5
11098,SRR,1,CR,0,0,1,1,Exp,0,1435.0,29.58333331346512,13,16,14,18,8,16,5
12075,SRR,0,SR,1,0,0,0,JShtb,0,399.0,7.25,11,12,13,12,8,4,5
12076,SRR,0,SR,1,0,0,0,JShtb,0,399.0,7.0,7,6,8,9,7,4,5
12081,SRR,0,SR,1,0,0,0,JShtb,0,413.0,7.5,7,9,11,9,5,4,5
12082,SRR,0,SR,1,0,0,0,JShtb,0,413.0,7.75,12,12,15,16,6,4,5
12218,SRR,1,NR,0,0,1,1,SKr,1,3415.0,53.83333331346512,32,35,41,38,24,16,5
12431,SRR,1,NR,0,0,0,1,Raj,1,3149.0,41.41666665673256,26,15,12,13,1,16,5
12432,SRR,1,NR,0,0,0,1,Raj,1,3149.0,42.08333333581686,90,52,41,31,19,12,5
12685,SRR,1,SR,0,0,1,1,SF,1,889.0,16.08333333581686,24,29,28,23,21,16,5
12686,SRR,1,SR,0,0,1,1,SF,1,889.0,15.833333313465118,10,11,13,10,7,4,5
12977,SRR,1,NWR,0,0,1,1,SF,1,2859.0,44.41666665673256,14,12,14,16,1,0,5
12978,SRR,1,NWR,0,0,1,1,SF,1,2859.0,44.66666668653488,63,56,61,50,24,0,5
10215,TCR,1,KR,0,0,1,1,Exp,1,850.0,13.41666665673256,14,33,26,21,23,16,3
10216,TCR,1,KR,0,0,1,1,Exp,1,850.0,13.41666665673256,6,17,13,12,3,4,3
11097,TCR,1,CR,0,0,1,1,Exp,0,1435.0,29.16666667163372,68,55,48,41,120,0,3
11098,TCR,1,CR,0,0,1,1,Exp,0,1435.0,29.58333331346512,14,19,16,22,19,16,3
12075,TCR,0,SR,1,0,0,0,JShtb,0,399.0,7.25,14,16,18,15,17,4,3
12076,TCR,0,SR,1,0,0,0,JShtb,0,399.0,7.0,12,12,12,13,13,4,3
12081,TCR,0,SR,1,0,0,0,JShtb,0,413.0,7.5,10,13,14,10,6,4,3
12082,TCR,0,SR,1,0,0,0,JShtb,0,413.0,7.75,10,12,15,17,9,4,3
12218,TCR,1,NR,0,0,1,1,SKr,1,3415.0,53.83333331346512,13,24,25,26,5,16,3
12257,TCR,1,SWR,0,0,0,0,GR,0,808.0,15.666666686534882,34,41,45,36,31,16,3
12258,TCR,1,SWR,0,0,0,0,GR,0,808.0,16.5,9,12,14,16,14,16,3
12431,TCR,1,NR,0,0,0,1,Raj,1,3149.0,41.41666665673256,41,22,20,20,17,16,3
12432,TCR,1,NR,0,0,0,1,Raj,1,3149.0,42.08333333581686,86,51,42,32,13,12,3
12507,TCR,1,NER,0,0,1,1,SF,0,3331.0,58.83333331346512,22,14,14,21,28,15,3
12508,TCR,1,NFR,0,0,1,1,SF,0,3332.0,59.75,51,144,166,178,172,3,3
12511,TCR,1,NER,0,0,1,1,SF,0,3251.0,59.08333333581686,48,210,170,167,28,1,3
12512,TCR,1,NER,0,0,1,1,SF,0,3251.0,57.66666668653488,52,86,55,58,18,7,3
12522,TCR,1,ECR,0,0,1,1,SF,0,3441.0,60.66666668653488,15,28,25,41,14,8,3
12643,TCR,1,SR,0,0,1,0,SF,0,3014.0,50.75,21,16,35,45,35,8,3
12644,TCR,1,SR,0,0,1,0,SF,0,3014.0,53.16666667163372,112,119,106,87,53,3,3
12645,TCR,1,SR,0,0,1,1,SF,0,2809.0,46.16666667163372,13,17,18,16,9,0,3
12646,TCR,1,SR,0,0,1,1,SF,0,2809.0,48.0,146,180,142,103,75,7,3
12659,TCR,1,SR,0,0,1,1,SF,0,2583.0,47.25,24,40,31,31,13,7,3
12660,TCR,1,SR,0,0,1,1,SF,0,2583.0,47.0,9,21,37,34,6,0,3
12677,TCR,0,SR,1,0,0,0,SF,0,587.0,10.666666686534882,17,21,20,21,15,4,3
12678,TCR,0,SR,1,0,0,0,SF,0,587.0,10.666666686534882,8,10,14,18,6,16,3
12695,TCR,1,SR,0,1,1,1,SF,0,922.0,16.25,22,28,26,24,20,16,3
12696,TCR,1,SR,0,1,1,1,SF,0,922.0,16.66666668653488,16,17,18,20,21,4,3
12697,TCR,1,SR,0,0,1,1,SF,0,909.0,15.33333334326744,34,37,33,30,0,16,3
12698,TCR,1,SR,0,0,1,1,SF,0,909.0,16.25,29,27,31,33,27,4,3
12777,TCR,1,SWR,0,0,1,1,SF,0,1307.0,23.66666668653488,74,93,68,52,146,12,3
12778,TCR,1,SWR,0,0,1,1,SF,0,1307.0,23.91666668653488,22,27,24,23,12,0,3
12977,TCR,1,NWR,0,0,1,1,SF,1,2859.0,44.41666665673256,23,22,25,26,1,0,3
12978,TCR,1,NWR,0,0,1,1,SF,1,2859.0,44.66666668653488,79,50,63,54,26,0,3
10215,AWY,1,KR,0,0,1,1,Exp,1,850.0,13.41666665673256,23,32,26,23,24,16,3
10216,AWY,1,KR,0,0,1,1,Exp,1,850.0,13.41666665673256,4,16,11,9,3,4,3
11097,AWY,1,CR,0,0,1,1,Exp,0,1435.0,29.16666667163372,74,59,51,37,114,0,3
11098,AWY,1,CR,0,0,1,1,Exp,0,1435.0,29.58333331346512,6,7,6,10,6,16,3
12075,AWY,0,SR,1,0,0,0,JShtb,0,399.0,7.25,12,13,16,16,18,4,3
12076,AWY,0,SR,1,0,0,0,JShtb,0,399.0,7.0,14,12,12,13,13,4,3
12257,AWY,1,SWR,0,0,0,0,GR,0,808.0,15.666666686534882,37,35,40,29,32,16,3
12258,AWY,1,SWR,0,0,0,0,GR,0,808.0,16.5,3,9,11,12,5,16,3
12507,AWY,1,NER,0,0,1,1,SF,0,3331.0,58.83333331346512,20,12,13,18,22,15,3
12508,AWY,1,NFR,0,0,1,1,SF,0,3332.0,59.75,48,135,165,180,156,3,3
12511,AWY,1,NER,0,0,1,1,SF,0,3251.0,59.08333333581686,55,217,180,179,35,1,3
12512,AWY,1,NER,0,0,1,1,SF,0,3251.0,57.66666668653488,40,73,42,46,4,7,3
12522,AWY,1,ECR,0,0,1,1,SF,0,3441.0,60.66666668653488,6,18,14,30,6,8,3
12643,AWY,1,SR,0,0,1,0,SF,0,3014.0,50.75,48,42,54,62,45,8,3
12644,AWY,1,SR,0,0,1,0,SF,0,3014.0,53.16666667163372,113,121,109,84,51,3,3
12645,AWY,1,SR,0,0,1,1,SF,0,2809.0,46.16666667163372,8,7,8,8,8,0,3
12646,AWY,1,SR,0,0,1,1,SF,0,2809.0,48.0,147,181,145,99,74,7,3
12659,AWY,1,SR,0,0,1,1,SF,0,2583.0,47.25,15,34,27,27,6,7,3
12660,AWY,1,SR,0,0,1,1,SF,0,2583.0,47.0,7,16,34,34,0,0,3
12677,AWY,0,SR,1,0,0,0,SF,0,587.0,10.666666686534882,22,26,25,25,20,4,3
12678,AWY,0,SR,1,0,0,0,SF,0,587.0,10.666666686534882,4,5,8,11,3,16,3
12977,AWY,1,NWR,0,0,1,1,SF,1,2859.0,44.41666665673256,11,11,14,17,6,0,3
12978,AWY,1,NWR,0,0,1,1,SF,1,2859.0,44.66666668653488,78,47,63,55,26,0,3
10215,ERS,1,KR,0,0,1,1,Exp,1,850.0,13.41666665673256,2,9,6,0,0,16,5
10216,ERS,1,KR,0,0,1,1,Exp,1,850.0,13.41666665673256,0,11,6,3,1,4,5
11097,ERS,1,CR,0,0,1,1,Exp,0,1435.0,29.16666667163372,27,14,4,0,67,0,5
11098,ERS,1,CR,0,0,1,1,Exp,0,1435.0,29.58333331346512,0,1,1,3,0,16,5
12075,ERS,0,SR,1,0,0,0,JShtb,0,399.0,7.25,10,11,12,15,13,4,5
12076,ERS,0,SR,1,0,0,0,JShtb,0,399.0,7.0,13,11,10,10,10,4,5
12218,ERS,1,NR,0,0,1,1,SKr,1,3415.0,53.83333331346512,38,48,49,41,31,16,5
12223,ERS,1,CR,0,0,0,1,Drnt,1,1599.0,20.91666668653488,5,6,14,5,14,0,5
12224,ERS,1,SR,0,0,0,1,Drnt,1,1598.0,20.75,1,2,6,9,1,0,5
12283,ERS,1,NR,0,0,1,1,Drnt,1,2943.0,44.0,0,1,1,1,1,4,5
12284,ERS,1,NR,0,0,1,1,Drnt,1,2943.0,41.91666668653488,8,112,68,35,5,0,5
12431,ERS,1,NR,0,0,0,1,Raj,1,3149.0,41.41666665673256,38,18,15,13,12,16,5
12432,ERS,1,NR,0,0,0,1,Raj,1,3149.0,42.08333333581686,87,55,45,42,20,12,5
12511,ERS,1,NER,0,0,1,1,SF,0,3251.0,59.08333333581686,63,225,186,187,46,1,5
12512,ERS,1,NER,0,0,1,1,SF,0,3251.0,57.66666668653488,43,71,41,44,5,7,5
12522,ERS,1,ECR,0,0,1,1,SF,0,3441.0,60.66666668653488,1,15,9,24,0,8,5
12643,ERS,1,SR,0,0,1,0,SF,0,3014.0,50.75,43,35,43,47,45,8,5
12644,ERS,1,SR,0,0,1,0,SF,0,3014.0,53.16666667163372,104,119,107,85,45,3,5
12645,ERS,1,SR,0,0,1,1,SF,0,2809.0,46.16666667163372,1,1,1,1,1,0,5
12646,ERS,1,SR,0,0,1,1,SF,0,2809.0,48.0,99,139,103,67,27,7,5
12677,ERS,0,SR,1,0,0,0,SF,0,587.0,10.666666686534882,3,9,8,8,1,4,5
12678,ERS,0,SR,1,0,0,0,SF,0,587.0,10.666666686534882,1,2,4,7,0,16,5
12697,ERS,1,SR,0,0,1,1,SF,0,909.0,15.33333334326744,30,30,28,23,9,16,5
12698,ERS,1,SR,0,0,1,1,SF,0,909.0,16.25,16,17,20,27,12,4,5
12977,ERS,1,NWR,0,0,1,1,SF,1,2859.0,44.41666665673256,1,1,1,5,1,0,5
12978,ERS,1,NWR,0,0,1,1,SF,1,2859.0,44.66666668653488,23,5,19,15,30,0,5
11003,VEER,1,CR,0,0,1,1,Exp,0,646.0,11.0,8,9,10,12,6,0,5
11004,VEER,1,CR,0,0,1,1,Exp,0,646.0,12.33333334326744,53,48,48,49,41,0,5
12977,VEER,1,NWR,0,0,1,1,SF,1,2859.0,44.41666665673256,56,46,45,47,54,0,5
12978,VEER,1,NWR,0,0,1,1,SF,1,2859.0,44.66666668653488,25,18,24,16,12,0,5
11003,SVX,1,CR,0,0,1,1,Exp,0,646.0,11.0,27,23,27,30,16,0,3
11004,SVX,1,CR,0,0,1,1,Exp,0,646.0,12.33333334326744,65,61,57,54,53,0,3
11003,AVRD,1,CR,0,0,1,1,Exp,0,646.0,11.0,32,27,32,34,24,0,3
11004,AVRD,1,CR,0,0,1,1,Exp,0,646.0,12.33333334326744,60,57,53,50,47,0,3
11003,VID,1,CR,0,0,1,1,Exp,0,646.0,11.0,60,52,57,55,46,0,3
11004,VID,1,CR,0,0,1,1,Exp,0,646.0,12.33333334326744,35,30,33,32,30,0,3
11007,KYN,0,CR,1,0,0,0,Exp,0,192.0,4.0,12,12,13,12,10,4,3
11008,KYN,0,CR,1,0,0,0,Exp,0,192.0,4.16666667163372,26,29,32,29,24,4,3
11009,KYN,0,CR,1,0,0,0,Exp,0,192.0,4.16666667163372,8,8,9,8,11,4,3
11010,KYN,0,CR,1,0,0,0,Exp,0,192.0,3.8333333134651184,14,16,18,18,10,4,3
11013,KYN,1,CR,0,0,1,1,Exp,1,1518.0,31.91666668653488,10,12,16,23,4,16,3
11014,KYN,1,CR,0,0,1,1,Exp,1,1518.0,30.5,17,20,28,43,20,16,3
11025,KYN,0,CR,1,0,0,0,Exp,0,364.0,7.583333313465118,8,41,37,39,8,16,3
11026,KYN,0,CR,1,0,0,0,Exp,0,364.0,8.666666686534882,26,28,22,23,26,0,3
11027,KYN,1,CR,0,0,1,1,Mail,0,1283.0,29.16666667163372,5,7,7,7,8,4,3
11028,KYN,1,CR,0,0,1,1,Mail,0,1283.0,28.91666668653488,17,23,26,28,20,16,3
11029,KYN,0,CR,1,0,0,0,Exp,0,518.0,11.75,13,13,15,16,13,16,3
11030,KYN,0,CR,1,0,0,0,Exp,0,518.0,12.449999988079073,14,21,21,22,15,4,3
11035,KYN,1,CR,0,0,1,1,Exp,0,1212.0,24.25,22,22,20,29,15,0,3
11036,KYN,1,CR,0,0,1,1,Exp,0,1212.0,23.58333331346512,114,89,81,65,17,12,3
11041,KYN,1,CR,0,0,1,1,Exp,0,1283.0,26.75,5,5,7,9,3,16,3
11042,KYN,1,CR,0,0,1,1,Exp,0,1283.0,25.83333331346512,52,35,32,29,179,16,3
11049,KYN,1,CR,0,0,1,1,Exp,0,961.0,19.91666668653488,6,8,9,9,5,16,3
11050,KYN,1,CR,0,0,1,1,Exp,0,961.0,18.91666668653488,20,16,25,22,14,4,3
11055,KYN,1,CR,0,0,1,1,Exp,0,1733.0,33.33333334326744,15,16,16,16,13,12,3
11056,KYN,1,CR,0,0,1,1,Exp,0,1733.0,33.66666668653488,56,68,63,55,91,12,3
11059,KYN,1,CR,0,0,1,1,Exp,0,1772.0,34.0,17,18,17,17,17,12,3
11060,KYN,1,CR,0,0,1,1,Exp,0,1772.0,34.58333331346512,53,63,54,50,15,12,3
11061,KYN,1,CR,0,0,1,1,Exp,0,1791.0,34.5,31,45,41,40,47,3,3
11062,KYN,1,CR,0,0,1,1,Exp,0,1791.0,35.91666668653488,131,157,138,121,232,8,3
11087,KYN,1,CR,0,0,1,1,Exp,0,1066.0,22.33333334326744,4,43,25,22,10,16,3
11088,KYN,1,CR,0,0,1,1,Exp,0,1066.0,20.83333331346512,13,18,19,22,16,4,3
11089,KYN,1,CR,0,0,1,1,Exp,0,1094.0,23.25,84,57,37,35,0,12,3
11090,KYN,1,CR,0,0,1,1,Exp,0,1094.0,21.75,16,36,32,25,17,16,3
11091,KYN,1,CR,0,0,1,1,Exp,0,993.0,20.75,44,21,17,15,13,16,3
11092,KYN,1,CR,0,0,1,1,Exp,0,993.0,19.5,19,19,19,19,20,16,3
11401,KYN,1,CR,0,0,1,1,Exp,0,1139.0,23.66666668653488,10,11,11,11,11,16,3
11402,KYN,1,CR,0,0,1,1,Exp,0,1139.0,23.66666668653488,18,19,18,21,11,4,3
12071,KYN,0,SCR,1,0,0,0,JShtb,0,374.0,6.75,9,7,10,10,11,4,3
12072,KYN,0,SCR,1,0,0,0,JShtb,0,374.0,6.75,18,18,19,18,17,4,3
12101,KYN,1,CR,0,0,1,1,SF,1,1952.0,31.0,18,19,26,33,19,7,3
12102,KYN,1,CR,0,0,1,1,SF,1,1952.0,30.83333331346512,276,275,286,274,250,10,3
12105,KYN,1,CR,0,0,1,1,SF,1,968.0,16.0,12,20,21,18,13,0,3
12106,KYN,1,CR,0,0,1,1,SF,1,968.0,15.916666686534882,58,75,69,55,84,0,3
12107,KYN,1,CR,0,0,1,1,SF,0,1410.0,22.75,12,13,14,18,9,0,3
12108,KYN,1,CR,0,0,1,1,SF,0,1409.0,24.0,42,82,75,84,22,0,3
12109,KYN,0,CR,1,0,0,0,SF,0,261.0,4.583333313465118,10,10,12,11,10,4,3
12110,KYN,0,CR,1,0,0,0,SF,0,261.0,4.583333313465118,16,13,15,15,12,4,3
12111,KYN,1,CR,0,0,1,1,SF,1,673.0,12.16666667163372,22,22,21,20,23,4,3
12112,KYN,1,CR,0,0,1,1,SF,1,673.0,11.5,47,36,29,29,63,4,3
12115,KYN,1,CR,0,0,1,1,SF,1,455.0,8.25,11,12,13,17,7,16,3
12116,KYN,1,CR,0,0,1,1,SF,1,455.0,8.25,15,18,23,27,21,4,3
12131,KYN,1,CR,0,0,1,1,SF,0,336.0,6.100000001490116,15,15,15,16,20,4,3
12132,KYN,1,CR,0,0,1,1,SF,0,336.0,6.08333333581686,43,32,27,22,87,16,3
12139,KYN,1,CR,0,0,1,1,SF,0,838.0,15.16666667163372,9,11,11,12,9,0,3
12140,KYN,1,CR,0,0,1,1,SF,0,838.0,15.0,36,36,32,32,33,16,3
12141,KYN,1,CR,0,0,1,1,SF,0,1714.0,29.25,33,66,62,49,39,3,3
12142,KYN,1,CR,0,0,1,1,SF,0,1714.0,28.83333331346512,118,132,130,102,158,3,3
12145,KYN,1,CR,0,0,1,1,SF,0,1818.0,32.91666668653488,46,37,30,42,23,3,3
12146,KYN,1,CR,0,0,1,1,SF,0,1818.0,32.41666665673256,210,207,203,182,177,8,3
12151,KYN,1,CR,0,0,1,1,SF,1,2082.0,35.83333331346512,21,18,25,29,15,10,3
12152,KYN,1,CR,0,0,1,1,SF,1,2082.0,34.25,358,345,367,367,249,15,3
12161,KYN,1,CR,0,0,1,1,SF,0,1334.0,20.5,12,26,28,25,8,12,3
12162,KYN,1,CR,0,0,1,1,SF,0,1334.0,22.91666668653488,148,222,221,205,162,1,3
12165,KYN,1,CR,0,0,1,1,SF,0,1483.0,25.75,15,16,19,19,18,0,3
12166,KYN,1,CR,0,0,1,1,SF,0,1483.0,25.25,195,168,172,136,263,10,3
12167,KYN,1,CR,0,0,1,0,SF,0,1480.0,27.25,12,22,22,24,8,16,3
12168,KYN,1,CR,0,0,1,0,SF,0,1480.0,26.08333333581686,48,55,52,48,70,0,3
12171,KYN,1,CR,0,0,0,1,SF,1,1772.0,29.33333334326744,9,8,10,11,9,16,3
12172,KYN,1,CR,0,0,0,1,SF,1,1772.0,29.08333333581686,49,56,64,52,18,16,3
12173,KYN,1,CR,0,0,1,1,SF,0,1583.0,26.5,11,10,11,10,11,0,3
12174,KYN,1,CR,0,0,1,1,SF,0,1583.0,28.41666665673256,42,77,72,79,16,16,3
12493,KYN,1,NR,0,0,0,1,Raj,1,2294.0,33.5,15,19,21,20,17,0,3
12494,KYN,1,NR,0,0,0,1,Raj,1,2383.0,33.83333331346512,15,25,26,21,13,4,3
12519,KYN,1,SR,0,0,1,1,SF,0,1667.0,24.58333331346512,6,7,9,13,7,8,3
12520,KYN,1,CR,0,0,1,1,SF,0,1667.0,24.25,132,192,223,197,86,3,3
12533,KYN,1,NER,0,0,1,1,SF,1,1426.0,24.33333334326744,20,37,37,28,14,16,3
12534,KYN,1,NER,0,0,1,1,SF,1,1426.0,24.33333334326744,17,19,20,19,15,0,3
12701,KYN,1,SCR,0,0,1,1,SF,1,790.0,14.33333334326744,22,19,20,23,18,16,3
12702,KYN,1,SCR,0,0,1,1,SF,0,790.0,14.33333334326744,12,19,19,22,9,16,3
12809,KYN,1,SER,0,0,1,1,SF,1,1968.0,33.25,12,12,14,16,14,3,3
12810,KYN,1,SER,0,0,1,1,SF,1,1968.0,33.16666667163372,198,206,276,257,136,15,3
12811,KYN,1,SER,0,0,1,1,SF,0,1706.0,27.5,7,10,16,17,11,8,3
12812,KYN,1,SER,0,0,1,1,SF,0,1706.0,27.91666668653488,259,240,301,300,226,15,3
12939,KYN,1,NWR,0,0,1,1,SF,0,1302.0,22.33333334326744,4,7,13,12,6,12,3
11007,NRL,0,CR,1,0,0,0,Exp,0,192.0,4.0,16,16,18,18,11,4,1
11029,NRL,0,CR,1,0,0,0,Exp,0,518.0,11.75,12,13,15,18,11,16,1
11007,LNL,0,CR,1,0,0,0,Exp,0,192.0,4.0,15,16,18,19,10,4,1
11008,LNL,0,CR,1,0,0,0,Exp,0,192.0,4.16666667163372,10,14,15,13,8,4,1
11009,LNL,0,CR,1,0,0,0,Exp,0,192.0,4.16666667163372,15,17,18,18,16,4,1
11010,LNL,0,CR,1,0,0,0,Exp,0,192.0,3.8333333134651184,7,10,11,9,6,4,1
11025,LNL,0,CR,1,0,0,0,Exp,0,364.0,7.583333313465118,21,36,35,36,21,16,1
11026,LNL,0,CR,1,0,0,0,Exp,0,364.0,8.666666686534882,6,13,14,16,6,0,1
11029,LNL,0,CR,1,0,0,0,Exp,0,518.0,11.75,13,16,20,21,11,16,1
11030,LNL,0,CR,1,0,0,0,Exp,0,518.0,12.449999988079073,6,14,13,13,2,4,1
11049,LNL,1,CR,0,0,1,1,Exp,0,961.0,19.91666668653488,13,21,19,22,7,16,1
11050,LNL,1,CR,0,0,1,1,Exp,0,961.0,18.91666668653488,12,12,19,16,5,4,1
11087,LNL,1,CR,0,0,1,1,Exp,0,1066.0,22.33333334326744,3,52,31,28,8,16,1
